ID,Entry_Term,DegreeDate,DegreeEarned,DegreeMajor,DegreeGPA,HSGPA,ACTMath,ACTEnglish,Gender,Race,Citizenship,First_Gen,HomeState,EFC,FamilyIncome,FatherEdLevel,MotherEdLevel,PELL,Loan,TOPS,CampHousing,Greek,FirstSemGPA,FirstYearGPA,SecondYearGPA,SixyearCompletion,FirstYrCalcorHigherCompletion,FirstYrStEMRetention,SecondYrSTEMRetention,FirstYrEarnedCreditHours,SecondYrEarnedCreditHours,STEMDegreeCompletion
679623,Fall2016,Spring2020,BSCES,CES   ,3.008,3.85,21,24,0,7,1,0,1,11664,108059,1,4,0,1,1,0,0,2.893,2.740,2.306,1,0,1,1,29,53,0
679786,Fall2016,Spring2022,BSME,ME    ,2.874,3.43,26,22,1,7,1,1,1,3280,49378,0,1,1,1,1,0,0,3.107,3.213,3.316,1,1,1,1,27,58,1
680411,Fall2016,Spring2020,BS,BCH   ,3.737,3.98,30,35,0,7,1,0,1,78331,225535,4,4,0,0,1,0,1,3.446,3.429,3.572,1,1,1,1,31,62,1
681184,Fall2016,,,,,3.69,35,33,1,7,1,0,0,6910,78838,6,4,0,1,1,0,0,3.246,3.060,     ,0,1,1,0,29,29,0
681652,Fall2016,Fall2020,BSCM,CM    ,3.364,3.05,27,30,1,7,1,0,1,37333,178290,4,4,0,0,1,0,1,1.560,2.335,2.894,1,0,0,1,28,57,1
682935,Fall2016,,,,,3.08,22,28,1,7,1,1,1,9934,103664,0,2,0,1,1,0,0,2.880,2.900,1.909,0,0,1,0,27,27,0
682961,Fall2016,Spring2021,BSME,ME    ,2.810,4.00,29,29,0,7,1,0,1,42397,172268,4,1,0,0,1,0,0,3.150,3.275,2.884,1,1,1,1,25,51,1
683005,Fall2016,Spring2020,BS,FIN   ,3.561,4.00,28,27,1,7,1,0,1,45820,105259,4,4,0,0,1,0,1,3.494,3.668,3.764,1,1,1,0,29,56,0
683014,Fall2016,,,,,3.44,22,23,0,7,1,0,0,0,14934,4,2,1,1,1,0,1,2.906,3.145,3.168,0,0,1,0,28,48,0
683158,Fall2016,Spring2021,BS,CHEM  ,3.230,3.90,29,26,1,7,1,0,1,36945,255602,6,6,0,1,1,0,0,3.907,3.959,3.724,1,0,1,1,27,55,1
683204,Fall2016,,,,,3.93,25,28,0,7,1,1,1,60,19344,2,1,1,0,1,0,0,3.213,3.629,3.211,0,0,1,1,27,52,0
683428,Fall2016,Spring2020,BIS,IS    ,3.560,3.09,24,26,1,7,1,0,1,          ,          ,2,4,0,0,0,0,0,1.733,3.125,3.288,1,0,1,0,22,56,0
683546,Fall2016,,,,,3.02,30,31,1,7,1,0,0,          ,          ,5,4,0,0,0,0,1,1.675,2.061,2.204,0,1,1,1,15,44,0
684313,Fall2016,Spring2021,BS,MATH  ,3.399,4.00,29,26,0,7,1,1,1,23474,108026,1,1,0,1,1,0,0,3.766,3.390,3.135,1,1,1,1,26,63,1
684737,Fall2016,Spring2020,BA,ENGL  ,3.921,3.97,27,34,0,7,1,0,1,29526,121750,4,2,0,0,1,0,0,3.306,3.713,3.827,1,1,0,0,30,62,0
686809,Fall2016,Spring2020,BSPE,PETE  ,3.704,4.00,34,34,1,7,1,0,0,          ,          ,4,4,0,0,0,0,0,3.978,3.651,3.687,1,1,1,1,29,58,1
686847,Fall2016,,,,,2.90,26,28,1,2,1,0,1,40501,133854,6,6,0,1,1,0,0,1.681,2.195,2.126,0,1,1,1,29,54,0
687343,Fall2016,,,,,2.94,24,27,1,2,1,1,1,855,42648,0,2,1,1,1,1,0,0.150,1.296,     ,0,0,1,0,14,14,0
687826,Fall2016,Spring2020,BS,MBIO  ,3.937,3.93,29,33,0,7,1,0,1,351844,511892,5,4,0,0,1,0,1,3.792,3.910,3.849,1,0,1,1,28,59,1
688452,Fall2016,,,,,3.04,28,33,1,7,1,0,1,48503,195514,0,4,0,0,0,0,0,1.100,1.210,1.578,0,0,1,0,12,24,0
689901,Fall2016,,,,,3.02,23,28,1,1,1,0,1,11839,87361,4,6,0,0,1,0,0,1.066,1.193,     ,0,0,1,0,10,10,0
691229,Fall2016,Spring2020,BS,PHYS  ,3.891,4.00,34,31,0,7,1,0,1,18060,84000,4,4,0,0,1,0,0,4.075,3.841,3.743,1,1,1,1,31,57,1
691314,Fall2016,Fall2020,BS,PSYCS ,3.125,3.93,26,30,0,7,1,1,1,0,26333,0,0,1,0,1,0,0,2.469,2.926,2.644,1,0,1,1,23,47,0
691662,Fall2016,Spring2020,BS,BCH   ,3.424,    ,27,27,1,2,1,0,1,28785,132119,6,6,0,0,1,0,0,3.773,3.751,3.607,1,1,1,1,28,60,1
692530,Fall2016,Spring2020,BS,BIOL  ,4.005,3.75,33,31,1,7,1,0,1,35357,164695,4,4,0,0,1,0,0,4.180,4.160,4.106,1,1,1,1,30,65,1
693131,Fall2016,Spring2020,BSME,ME    ,3.244,3.93,30,31,1,7,1,0,1,19822,151148,5,4,0,1,1,0,0,3.705,3.675,3.341,1,1,1,1,33,65,1
693261,Fall2016,,,,,3.44,22,25,0,2,1,1,1,494,30814,2,1,1,1,1,0,0,1.425,1.425,     ,0,0,0,0,9,9,0
694678,Fall2016,,,,,4.00,27,33,1,7,1,0,1,0,0,6,0,1,0,1,0,0,0.250,1.433,0.943,0,0,1,0,18,19,0
696053,Fall2016,Spring2020,BA,SOCL  ,2.710,3.59,19,24,0,2,1,1,1,0,25800,1,1,1,0,1,0,0,2.583,2.785,2.534,1,0,0,0,28,58,0
696436,Fall2016,Spring2020,BS,KIN   ,2.614,3.55,22,30,0,6,1,1,1,977,35727,2,1,1,0,1,0,0,2.240,2.868,2.808,1,1,0,0,30,64,0
696782,Fall2016,Fall2019,BA,COMD  ,3.524,3.80,25,27,0,7,1,0,1,16902,188983,4,4,0,0,1,0,1,2.900,3.417,3.430,1,0,0,0,28,61,0
696871,Fall2016,,,,,2.95,22,21,1,7,1,1,1,27242,132783,2,1,0,1,1,0,0,3.425,1.727,     ,0,0,1,0,12,12,0
697350,Fall2016,,,,,3.27,23,25,1,6,1,0,1,0,0,4,2,1,1,1,0,0,0.000,0.000,     ,0,0,0,0,0,0,0
697679,Fall2016,Spring2020,BS,KIN   ,2.684,3.96,24,22,0,2,1,1,1,0,19018,1,0,1,1,1,0,0,3.550,2.715,3.156,1,0,0,0,16,41,0
697875,Fall2016,Fall2020,BS,BIOL  ,2.822,3.76,22,20,0,2,1,0,1,22644,191742,1,4,0,0,1,0,0,3.250,2.888,2.869,1,0,0,1,26,51,1
699139,Fall2016,,,,,3.46,24,21,0,7,1,0,1,12036,154484,5,4,0,1,1,0,1,0.642,0.555,     ,0,0,1,0,7,7,0
699287,Fall2016,Spring2020,BAMC,MC    ,3.617,3.96,25,25,0,3,1,0,1,22253,108411,0,0,0,0,1,0,1,3.360,3.417,3.472,1,0,0,0,22,49,0
700100,Fall2016,,,,,3.45,25,21,1,7,1,1,1,0,10940,0,1,1,0,1,0,0,2.660,2.750,2.451,0,0,0,0,27,52,0
700202,Fall2016,,,,,3.57,25,27,1,6,1,0,1,9855,74979,6,6,0,1,1,0,0,3.175,2.104,2.668,0,0,1,1,22,51,0
700566,Fall2016,Fall2020,BSCHE,CHE   ,3.035,3.38,28,29,1,7,1,0,1,212316,650528,2,5,0,1,1,0,0,2.885,2.687,2.326,1,1,1,1,30,61,1
700772,Fall2016,Summer2020,BS,ENSYS ,2.796,3.56,23,24,0,7,1,1,0,80,20063,6,2,1,1,1,0,1,2.850,2.386,2.807,1,0,0,0,26,52,0
700828,Fall2016,Fall2020,BSCHE,CHE   ,3.127,3.56,26,23,1,7,1,0,1,23016,118340,5,5,0,0,1,0,0,3.121,3.386,3.139,1,1,1,1,30,56,1
700890,Fall2016,,,,,3.25,22,23,1,7,1,0,1,102828,211900,4,4,0,0,1,0,1,1.850,2.727,2.628,0,0,1,1,24,50,0
701490,Fall2016,Spring2020,BSCE,CE    ,3.266,3.77,25,24,0,7,1,0,1,          ,          ,1,4,0,0,1,0,0,2.726,3.395,3.280,1,1,1,1,25,54,1
702152,Fall2016,,,,,3.47,21,18,0,7,1,0,1,16216,145235,4,4,0,1,1,0,1,2.750,2.760,2.515,0,0,1,1,28,57,0
703045,Fall2016,Spring2020,BSPE,PETE  ,3.363,    ,  ,  ,1,4,0,0,0,          ,          ,4,4,0,0,0,0,0,3.706,3.363,3.129,1,1,1,1,30,61,1
703282,Fall2016,Spring2020,BA,CMST  ,3.261,3.82,26,35,0,7,1,0,1,9229,79054,4,2,0,1,1,0,0,3.506,3.313,3.168,1,1,1,0,33,64,0
703306,Fall2016,Spring2020,BA,CMST  ,2.978,3.21,25,23,0,7,1,0,1,          ,          ,6,6,0,0,0,0,1,0.516,2.194,2.882,1,0,0,0,19,49,0
703432,Fall2016,Spring2020,BS,BIOL  ,3.883,4.00,26,32,1,7,1,0,1,3876,54620,1,5,1,0,1,0,1,3.075,3.355,3.658,1,1,0,1,24,61,1
704043,Fall2016,Fall2021,BSCE,CE    ,3.201,3.61,22,20,1,7,1,0,1,33815,400000,4,4,0,0,1,0,0,3.678,3.358,3.354,1,0,1,1,29,55,1
704312,Fall2016,Fall2019,BS,BIOL  ,3.900,3.83,30,29,0,1,1,0,1,18176,117585,1,4,0,0,1,0,1,3.960,3.980,3.738,1,1,1,1,31,65,1
704363,Fall2016,Spring2021,BS,NREM  ,3.339,3.54,26,29,0,7,1,0,0,694,47000,4,4,1,1,1,0,0,2.880,2.764,2.901,1,1,1,0,26,60,0
704873,Fall2016,,,,,3.27,29,27,1,3,1,0,1,0,21388,4,0,1,1,1,0,0,0.000,0.616,     ,0,0,0,0,9,9,0
706187,Fall2016,,,,,3.59,26,32,0,7,1,0,1,          ,          ,4,1,0,0,1,0,0,2.733,3.178,3.297,0,1,0,0,28,43,0
706648,Fall2016,Fall2020,BSEVE,EVEG  ,2.714,    ,  ,  ,1,4,0,0,0,          ,          ,6,6,0,0,0,0,0,2.753,2.271,2.278,1,1,1,1,32,57,1
706866,Fall2016,Spring2020,BS,PHYS  ,3.392,3.90,28,32,1,7,1,0,0,1361,42322,4,5,1,0,1,0,1,2.992,3.087,3.038,1,1,1,1,28,54,1
707192,Fall2016,Fall2020,BSBE,BE    ,2.565,3.97,23,22,1,2,1,0,1,0,32510,4,4,1,0,1,0,0,2.682,2.947,2.806,1,1,1,1,31,61,1
707414,Fall2016,Spring2020,BIS,IS    ,2.778,3.17,22,23,1,7,1,0,1,268,26745,6,6,1,0,1,0,0,2.275,2.522,2.694,1,0,0,0,24,52,0
708982,Fall2016,Fall2020,BA,SOCL  ,2.250,3.02,22,21,0,3,1,0,1,18903,102612,4,2,0,1,1,0,0,2.480,2.427,2.103,1,0,0,0,29,53,0
709388,Fall2016,Spring2020,BS,KIN   ,3.478,3.82,28,32,0,7,1,0,1,29452,134581,1,4,0,1,1,0,1,3.168,3.386,3.482,1,0,1,0,30,58,0
709506,Fall2016,Spring2020,BSPE,PETE  ,3.325,    ,  ,  ,1,4,0,0,0,          ,          ,4,4,0,0,0,0,0,3.105,3.265,3.001,1,1,1,1,29,53,1
709742,Fall2016,Fall2020,BS,MKT   ,3.048,3.24,27,23,0,7,1,0,1,0,18276,4,1,1,1,1,0,0,3.450,3.290,3.001,1,1,0,0,32,62,0
709898,Fall2016,,,,,3.71,21,24,0,2,1,0,1,12807,90191,1,4,0,0,1,0,0,2.792,2.350,2.695,0,0,1,0,24,38,0
709906,Fall2016,Summer2021,BA,HIST  ,3.083,3.02,30,35,1,7,1,0,1,6001,80428,2,4,0,1,1,0,0,2.300,2.445,2.976,1,1,0,0,31,63,0
710004,Fall2016,Summer2020,BS,GBUS  ,2.855,3.33,26,30,0,7,1,0,1,15952,90000,2,4,0,0,1,0,0,2.430,3.135,3.000,1,0,0,0,22,49,0
710056,Fall2016,Spring2022,BS,CSC   ,2.574,3.39,34,35,1,7,1,0,1,29315,136231,4,4,0,0,1,0,0,1.540,2.816,2.740,1,1,1,1,21,41,1
710476,Fall2016,Spring2020,BS,NREM  ,3.175,3.68,31,26,1,7,1,0,1,24113,120000,2,4,0,1,1,0,0,2.742,2.984,3.033,1,1,0,0,29,61,0
711013,Fall2016,Spring2020,BSEE,EE    ,3.126,3.75,27,32,0,7,1,0,1,20513,107149,4,2,0,0,1,0,0,3.214,3.046,3.083,1,1,1,1,30,58,1
711205,Fall2016,Spring2020,BA,CMST  ,2.859,3.63,26,25,0,7,1,0,1,8749,125464,1,5,0,1,1,0,1,2.361,1.968,2.523,1,0,0,0,23,49,0
711788,Fall2016,Spring2020,BSCHE,CHE   ,3.410,3.96,33,31,1,7,1,0,1,12199,127969,4,4,0,0,1,0,0,4.064,3.820,3.626,1,1,1,1,30,57,1
712364,Fall2016,Spring2021,BSME,ME    ,2.744,3.37,30,32,1,7,1,0,1,22957,112816,6,6,0,1,1,0,0,2.893,3.005,2.737,1,0,1,1,30,52,1
712709,Fall2016,,,,,    ,26,32,1,7,1,1,1,31698,117621,2,2,0,0,1,0,0,1.392,1.663,1.500,0,1,1,0,11,17,0
713151,Fall2016,Fall2020,BSCM,CM    ,2.850,3.53,24,23,1,7,1,1,1,0,27509,2,2,1,1,1,0,1,2.785,2.626,2.493,1,1,1,1,30,60,1
713514,Fall2016,Fall2020,BSCM,CM    ,2.644,3.12,27,22,1,7,1,0,1,121892,369615,6,6,0,0,1,0,0,2.042,2.065,2.676,1,0,1,1,17,54,1
713552,Fall2016,,,,,2.89,23,24,1,3,1,0,0,58426,242819,5,4,0,0,0,0,0,1.920,1.777,     ,0,0,0,0,24,24,0
714322,Fall2016,Spring2021,BS,KIN   ,3.204,3.36,24,22,1,7,1,0,1,26714,85063,5,5,0,0,1,0,1,3.060,3.162,3.294,1,0,0,0,24,49,0
714383,Fall2016,,,,,4.00,29,35,0,7,1,0,1,44087,182278,4,2,0,1,1,0,1,4.240,4.240,4.175,0,1,0,1,30,60,0
714446,Fall2016,,,,,3.98,26,31,1,7,1,0,1,11692,76249,4,4,0,0,1,0,0,4.230,4.041,3.932,0,1,1,1,27,51,0
714536,Fall2016,Spring2020,BS,BIOL  ,3.582,3.86,29,32,0,1,1,0,1,15969,108992,6,6,0,0,1,0,0,4.100,4.007,3.664,1,1,1,1,26,57,1
714871,Fall2016,Fall2019,BS,BIOL  ,3.054,3.58,22,23,0,7,1,0,1,0,0,2,4,1,1,1,0,0,2.990,3.511,3.213,1,1,1,1,25,51,1
714890,Fall2016,,,,,2.77,20,22,1,7,1,0,1,0,269,6,2,1,1,1,0,0,3.562,3.672,3.873,0,0,1,1,29,56,0
714978,Fall2016,Spring2020,BSCM,CM    ,3.267,3.47,22,25,0,7,1,0,1,21144,171864,2,4,0,1,1,0,1,2.866,3.414,3.095,1,0,1,1,25,55,1
715641,Fall2016,,,,,3.64,24,20,0,6,1,1,1,0,52912,1,1,1,0,1,0,0,2.316,1.702,1.181,0,0,0,0,16,16,0
715766,Fall2016,Spring2020,BS,CSC   ,2.802,3.24,28,30,1,7,1,1,1,2034,35743,1,1,1,1,1,0,0,3.281,3.040,2.663,1,1,1,1,30,57,1
715782,Fall2016,,,,,3.12,21,24,0,3,1,0,1,25753,138270,1,4,0,1,1,0,0,2.592,2.540,2.493,0,0,0,0,22,37,0
716669,Fall2016,Spring2020,BSCM,CM    ,3.281,3.29,26,25,1,7,1,0,0,80,4682,5,2,1,1,1,0,0,2.528,2.725,2.907,1,1,1,1,27,59,1
716976,Fall2016,Fall2020,BS,BIOL  ,3.171,3.55,20,28,0,7,1,0,1,24587,68831,4,4,0,1,1,0,0,3.313,3.237,3.153,1,1,1,1,31,60,1
717520,Fall2016,Spring2021,BS,NFS   ,3.216,3.65,22,23,0,7,1,0,1,26995,230097,4,5,0,1,1,0,0,2.900,3.069,2.962,1,1,0,0,27,58,0
718064,Fall2016,Spring2020,BS,BIOL  ,3.170,3.34,31,30,1,7,1,0,0,56708,410176,5,5,0,1,1,0,1,3.325,3.593,3.434,1,1,1,1,29,59,1
718583,Fall2016,Fall2020,BSCM,CM    ,3.421,3.30,22,20,0,7,1,0,1,22002,261250,5,4,0,1,1,0,1,3.825,3.700,3.224,1,0,1,1,27,57,1
718660,Fall2016,,,,,3.96,29,30,1,7,1,1,1,38708,160518,1,1,0,0,1,0,0,2.700,2.427,2.447,0,1,1,1,29,57,0
719147,Fall2016,Spring2022,BSME,ME    ,3.053,3.41,24,27,1,3,1,1,1,2420,57270,0,2,1,1,1,0,0,3.705,3.513,3.064,1,1,1,1,30,49,1
719311,Fall2016,Fall2021,BS,PSYCS ,2.654,3.93,19,22,0,2,1,1,1,26052,126498,0,2,0,1,1,0,0,2.075,1.588,1.876,1,0,1,0,12,22,0
720028,Fall2016,Spring2020,BSCHE,CHE   ,3.102,3.76,27,31,0,7,1,0,1,121462,357349,4,4,0,0,1,0,0,3.643,3.621,3.295,1,1,1,1,36,67,1
721599,Fall2016,,,,,3.28,20,20,0,7,1,0,1,19300,79538,6,1,0,1,1,0,0,2.720,2.420,2.222,0,0,0,0,25,47,0
721941,Fall2016,,,,,3.45,29,35,0,7,1,0,1,2669,44554,4,2,1,1,1,0,0,0.657,1.123,1.410,0,0,1,0,15,31,0
722243,Fall2016,Spring2020,BS,BIOL  ,3.838,4.00,32,32,0,7,1,0,1,34273,152553,4,4,0,0,1,0,0,4.040,4.075,3.979,1,0,1,1,31,57,1
722571,Fall2016,,,,,3.76,26,29,1,7,1,1,1,0,23894,2,1,1,1,1,0,0,2.127,2.127,     ,0,1,0,0,12,12,0
722637,Fall2016,Spring2020,BS,MBIO  ,3.487,3.58,26,34,0,7,1,0,1,36191,165540,4,4,0,0,1,0,0,3.640,3.506,3.530,1,1,1,1,31,65,1
723721,Fall2016,Spring2021,BSEE,EE    ,2.831,3.28,30,31,0,7,1,0,0,          ,          ,4,4,0,0,0,0,0,1.900,2.553,2.493,1,1,1,1,28,63,1
723919,Fall2016,Fall2020,BS,ANMLS ,2.903,3.94,18,24,0,2,1,0,1,0,13573,2,4,1,1,1,0,0,3.380,3.200,3.076,1,0,0,0,30,54,0
723949,Fall2016,Spring2020,BS,KIN   ,3.161,3.93,24,30,0,2,1,1,1,0,13789,2,2,1,1,1,0,0,2.692,3.250,3.201,1,1,0,0,27,57,0
724396,Fall2016,,,,,3.31,30,31,1,7,1,0,0,25930,149500,1,4,0,0,0,0,0,2.425,2.712,2.435,0,0,0,0,24,48,0
724501,Fall2016,,,,,3.97,26,21,1,7,1,0,1,36282,158872,4,1,0,1,1,0,0,2.250,2.946,2.609,0,0,0,0,25,52,0
724837,Fall2016,Summer2020,BS,PSYCS ,3.760,3.90,19,27,0,3,1,0,1,16390,141545,4,2,0,1,1,0,0,3.880,3.590,3.704,1,0,0,0,31,64,0
725759,Fall2016,Spring2021,BSEVE,EVEG  ,2.935,3.59,25,25,1,7,1,0,0,25377,110411,4,4,0,1,1,0,0,2.707,2.821,2.564,1,1,1,1,28,59,1
726482,Fall2016,Spring2020,BS,PLSYS ,3.176,3.34,27,26,1,7,1,0,0,73952,49177,4,4,0,0,0,0,1,0.623,2.142,2.760,1,0,0,0,21,54,0
726965,Fall2016,Spring2021,BS,AGBU  ,2.439,3.61,32,27,1,7,1,0,1,11771,81053,1,4,0,1,1,0,0,2.000,2.130,2.118,1,0,0,0,28,52,0
727069,Fall2016,Spring2020,BS,BIOL  ,3.829,4.00,26,34,0,7,1,0,1,983,37029,2,4,1,1,1,0,0,3.980,3.895,3.780,1,0,1,1,31,60,1
727172,Fall2016,Fall2020,BSCE,CE    ,3.156,4.00,33,27,1,7,1,0,1,51900,342047,5,4,0,0,1,0,0,3.680,3.568,3.045,1,1,1,1,26,51,1
727209,Fall2016,Spring2020,BS,CSC   ,3.114,    ,  ,  ,1,4,0,0,0,          ,          ,4,1,0,0,0,0,0,1.920,2.296,2.818,1,1,1,1,30,58,1
727466,Fall2016,Fall2019,BS,BIOL  ,3.755,4.00,29,33,1,7,1,0,1,61915,193178,4,4,0,0,1,0,0,3.940,4.000,3.641,1,1,1,1,30,58,1
727945,Fall2016,Fall2021,BSCM,CM    ,2.473,2.74,26,27,1,7,1,1,1,0,18339,1,1,1,1,1,0,0,2.860,2.851,2.350,1,1,1,1,28,49,1
728661,Fall2016,Spring2020,BSIE,IE    ,3.599,3.57,26,29,0,7,1,0,1,42662,235346,4,4,0,0,1,0,1,3.425,3.400,3.537,1,1,1,1,25,61,1
729821,Fall2016,Spring2020,BS,MKT   ,3.081,3.54,31,35,1,7,1,0,1,50849,358910,4,5,0,0,1,0,1,2.792,2.978,3.181,1,0,0,0,28,58,0
729964,Fall2016,Spring2021,BS,NREM  ,2.774,3.27,24,28,1,7,1,0,1,2084,57231,2,4,1,1,1,0,0,3.300,3.331,3.050,1,1,1,1,32,59,0
730001,Fall2016,Spring2020,BS,KIN   ,3.475,3.66,26,23,0,2,1,0,0,          ,          ,4,5,0,0,0,0,0,3.750,3.602,3.659,1,1,0,0,27,56,0
730120,Fall2016,,,,,3.40,22,23,1,7,1,0,1,18348,106158,4,4,0,0,1,0,0,1.810,1.937,     ,0,0,0,0,7,7,0
731449,Fall2016,Spring2020,BAMC,MC    ,3.482,3.09,28,27,1,7,1,0,1,22322,221825,2,4,0,0,1,0,0,2.433,2.712,3.067,1,0,0,0,24,61,0
732109,Fall2016,Fall2021,BSBE,BE    ,2.161,3.43,24,23,0,7,1,0,1,23542,134209,2,2,0,0,1,0,0,1.553,1.876,1.616,1,1,1,1,27,40,1
732291,Fall2016,Fall2020,BSCM,CM    ,3.078,3.00,24,20,1,7,1,0,1,28946,129701,2,5,0,0,1,0,0,2.723,2.782,3.065,1,0,1,1,31,60,1
732653,Fall2016,Spring2020,BSCES,CES   ,3.414,3.77,27,31,0,7,1,0,0,12837,125936,4,4,0,0,0,0,0,2.806,2.739,3.070,1,1,0,0,28,56,0
733397,Fall2016,,,,,3.19,26,29,1,7,1,0,1,49783,176681,4,4,0,1,1,0,0,1.425,1.425,     ,0,0,0,0,6,6,0
733541,Fall2016,Fall2020,BS,MKT   ,2.787,3.54,28,25,1,7,1,0,0,          ,          ,4,2,0,0,0,0,1,2.675,2.350,2.640,1,0,0,0,24,54,0
734296,Fall2016,Spring2021,BSME,ME    ,2.631,    ,24,26,1,4,0,0,0,          ,          ,4,4,0,0,0,0,0,3.214,3.151,3.003,1,1,1,1,27,53,1
734878,Fall2016,Spring2020,BA,POLI  ,3.072,3.37,25,25,0,3,1,0,1,80961,292320,6,6,0,0,1,0,1,2.733,2.486,2.765,1,1,1,0,29,58,0
735315,Fall2016,Fall2020,BSCM,CM    ,3.332,3.82,28,22,1,7,1,0,1,14413,125050,4,4,0,0,1,0,0,3.200,3.296,3.379,1,1,1,1,29,59,1
735888,Fall2016,Spring2020,BSIE,IE    ,3.174,3.74,28,32,0,7,1,1,1,23392,123506,1,2,0,1,1,0,0,2.050,3.440,3.177,1,1,1,1,28,61,1
736135,Fall2016,Spring2020,BSCHE,CHE   ,2.846,3.14,27,27,1,7,1,0,0,11239,71921,2,4,0,1,1,0,0,2.914,2.996,2.898,1,1,1,1,30,57,1
737553,Fall2016,,,,,2.74,30,30,1,7,1,0,1,68889,199697,6,6,0,0,1,0,0,1.458,1.830,1.827,0,1,1,0,15,22,0
737871,Fall2016,,,,,3.14,24,21,1,2,1,1,1,14251,91631,0,2,0,0,1,0,0,0.000,0.000,     ,0,0,0,0,0,0,0
738607,Fall2016,,,,,2.79,25,25,1,7,1,0,1,148444,318991,6,6,0,1,1,0,1,0.910,1.968,     ,0,0,1,0,16,16,0
739164,Fall2016,Spring2020,BS,BIOL  ,4.078,3.95,33,34,0,7,1,0,1,22765,104511,4,4,0,1,1,0,1,4.220,4.106,4.019,1,1,1,1,31,62,1
739537,Fall2016,Spring2021,BS,PK3CT ,3.962,3.96,21,28,0,7,1,0,1,32269,145808,4,4,0,1,1,0,0,3.930,3.860,3.940,1,0,0,0,28,55,0
739777,Fall2016,,,,,3.47,28,24,1,7,1,1,1,18490,105134,0,2,0,1,1,0,0,2.500,2.008,     ,0,1,1,0,23,23,0
740426,Fall2016,Spring2020,BS,BIOL  ,3.489,3.65,25,32,1,7,1,0,1,33052,122523,5,5,0,1,1,0,0,2.593,3.038,3.236,1,1,1,1,28,58,1
741191,Fall2016,,,,,3.29,19,32,0,7,1,1,1,0,17171,2,2,1,0,1,0,0,1.150,1.575,     ,0,0,0,0,6,6,0
741239,Fall2016,Spring2020,BSBE,BE    ,3.935,3.67,36,35,1,7,1,0,1,43839,276922,6,6,0,0,1,0,0,3.900,4.041,3.983,1,1,1,1,29,65,1
741722,Fall2016,Fall2020,BS,CSC   ,3.305,3.69,25,28,1,7,1,0,1,57390,154100,4,4,0,0,1,0,0,2.100,3.030,3.080,1,1,1,1,25,49,1
742217,Fall2016,Spring2020,BS,BIOL  ,3.658,3.84,25,20,1,1,1,0,1,0,56200,4,1,1,0,1,0,1,3.535,3.739,3.596,1,1,1,1,30,59,1
742949,Fall2016,Spring2020,BA,INTL  ,3.367,2.93,29,31,0,6,1,0,1,22125,173748,5,5,0,0,1,0,0,2.318,2.073,3.124,1,0,0,0,22,57,0
744058,Fall2016,,,,,3.83,34,33,1,7,1,0,1,183677,394809,6,6,0,0,1,0,0,3.718,3.328,2.618,0,1,1,0,26,42,0
744089,Fall2016,Spring2022,BSEE,EE    ,3.717,3.76,26,23,1,7,1,0,1,75540,408897,4,2,0,0,1,0,0,3.135,3.265,     ,1,1,0,0,14,14,1
744818,Fall2016,,,,,3.96,28,31,1,7,1,0,1,26076,108339,5,4,0,0,1,0,1,3.683,3.870,3.627,0,1,1,1,27,57,0
746181,Fall2016,,,,,3.88,25,29,1,7,1,1,1,50817,204600,2,2,0,0,1,0,0,3.468,3.697,3.621,0,1,1,1,31,61,0
746654,Fall2016,Spring2020,BS,MATH  ,3.373,3.66,26,20,1,7,1,0,1,3315,67483,4,5,1,1,1,0,0,3.520,3.442,3.442,1,1,1,1,31,62,1
746733,Fall2016,,,,,3.24,24,25,1,3,1,0,1,1400,37915,4,2,0,0,1,0,0,0.510,0.750,1.358,0,0,1,0,12,24,0
747068,Fall2016,,,,,3.63,30,31,0,7,1,0,0,          ,          ,4,5,0,0,0,0,1,3.320,3.560,3.647,0,1,0,0,30,60,0
747393,Fall2016,Spring2021,BSIE,IE    ,2.562,3.51,27,28,0,7,1,0,1,64584,221854,4,4,0,1,1,0,1,2.418,3.058,2.128,1,1,1,1,31,46,1
747519,Fall2016,Spring2020,BSIE,IE    ,3.328,3.29,29,29,1,7,1,0,1,0,25871,4,4,1,0,1,0,0,3.293,3.168,3.280,1,1,1,1,32,63,1
748419,Fall2016,Spring2020,BS,MGT   ,4.124,3.85,28,35,0,7,1,0,1,11525,73446,4,5,0,0,1,0,0,4.112,3.996,4.069,1,1,1,0,33,63,0
748738,Fall2016,Fall2020,BS,BIOL  ,3.382,3.89,28,32,0,7,1,0,1,216779,503920,5,4,0,0,1,0,1,3.246,3.041,3.286,1,1,1,1,32,60,1
748956,Fall2016,Fall2020,BA,POLI  ,2.588,4.00,31,31,1,7,1,1,1,20,22175,2,2,1,0,1,0,0,2.815,3.073,1.940,1,1,1,1,26,33,0
749088,Fall2016,Spring2020,BSEE,EE    ,3.774,3.87,31,35,0,7,1,0,1,24105,189271,4,5,0,1,1,0,1,3.721,3.732,3.695,1,1,1,1,33,64,1
749276,Fall2016,Spring2020,BSCES,CES   ,2.909,3.72,26,29,1,7,1,0,1,30688,230981,4,4,0,0,1,0,1,1.115,1.710,2.847,1,1,0,0,8,22,0
749299,Fall2016,Fall2020,BS,KIN   ,3.260,3.70,31,27,1,7,1,0,1,75725,175802,4,4,0,0,1,0,1,3.237,2.670,2.886,1,1,1,0,26,54,0
